yyyymm,temperature_volw_mean,salinity_volw_mean,temperature_uncert,salinity_uncert,temperature_obs_wt,salinity_obs_wt
201312,276.596,34.7225,0.286273,0.0393987,0.905535,0.902324
201401,276.596,34.7225,0.286251,0.0394189,0.907349,0.904011
201402,276.599,34.7232,0.286513,0.0395359,0.908484,0.905918
201403,276.597,34.7231,0.285347,0.0393683,0.912146,0.904809
201404,276.597,34.7233,0.285994,0.0393971,0.907836,0.90575
201405,276.596,34.7233,0.285187,0.0393445,0.913054,0.907207
201406,276.599,34.7232,0.285983,0.0394735,0.908549,0.902546
201407,276.594,34.7228,0.285395,0.0393969,0.911197,0.903884
201408,276.593,34.7228,0.285587,0.0393842,0.906894,0.900752
201409,276.592,34.7222,0.285823,0.0394683,0.906804,0.898458
201410,276.594,34.7219,0.286076,0.0394884,0.903438,0.896188
201411,276.594,34.7219,0.286003,0.0395581,0.902272,0.893206
201412,276.599,34.7219,0.285814,0.0395254,0.903977,0.894586
201501,276.601,34.7224,0.285506,0.0394441,0.905977,0.898653
201502,276.604,34.7225,0.285511,0.0395194,0.905006,0.896676
201503,276.605,34.7231,0.28483,0.0393797,0.904993,0.899203
201504,276.607,34.7236,0.284788,0.0392803,0.909634,0.90049
201505,276.603,34.7234,0.28437,0.0391687,0.911944,0.905581
201506,276.597,34.7234,0.284547,0.0391979,0.914897,0.906631
201507,276.596,34.7236,0.284357,0.0392307,0.911809,0.90202
201508,276.596,34.7233,0.283956,0.0390206,0.922863,0.912795
201509,276.594,34.7231,0.283857,0.0389348,0.922411,0.914734
201510,276.595,34.7227,0.283914,0.0389974,0.91982,0.910132
201511,276.597,34.7226,0.283847,0.0390283,0.919609,0.91047
201512,276.6,34.7224,0.284074,0.039052,0.917329,0.90835
201601,276.6,34.7226,0.283665,0.039011,0.919482,0.910546
201602,276.603,34.723,0.283571,0.0390489,0.920349,0.909883
201603,276.603,34.7236,0.283412,0.0390268,0.918727,0.908124
201604,276.602,34.7235,0.284165,0.0392627,0.907182,0.894223
201605,276.6,34.7235,0.284201,0.0393069,0.908553,0.8957
201606,276.598,34.7236,0.284498,0.0393415,0.908318,0.897748
201607,276.594,34.7236,0.283952,0.039307,0.913757,0.90143
201608,276.591,34.7237,0.283636,0.0392458,0.91825,0.903054
201609,276.595,34.7239,0.284117,0.0392367,0.909829,0.901187
201610,276.595,34.7234,0.284029,0.0391961,0.914979,0.901513
201611,276.598,34.7232,0.284338,0.0392621,0.910209,0.899613
201612,276.598,34.7231,0.283946,0.0392573,0.913783,0.900373
201701,276.604,34.7236,0.283761,0.0392272,0.91738,0.905944
201702,276.604,34.7238,0.283691,0.0393341,0.915794,0.904405
201703,276.606,34.7237,0.283521,0.0392736,0.914397,0.903832
201704,276.609,34.7244,0.283661,0.0392379,0.91634,0.907807
201705,276.607,34.7246,0.284034,0.0392045,0.910571,0.90512
201706,276.603,34.7244,0.284067,0.0392622,0.914328,0.906212
201707,276.602,34.724,0.283845,0.0391696,0.918055,0.910233
201708,276.599,34.7237,0.283475,0.0391346,0.917919,0.90989
201709,276.599,34.7232,0.283372,0.0390503,0.922265,0.911753
201710,276.604,34.7238,0.283382,0.0390743,0.92317,0.909492
201711,276.602,34.7235,0.283319,0.0391368,0.919975,0.908432
201712,276.602,34.7235,0.283328,0.0391452,0.919461,0.909594
201801,276.604,34.7235,0.28315,0.039173,0.918279,0.909246
201802,276.608,34.7241,0.283059,0.0392329,0.917664,0.908414
201803,276.61,34.7243,0.283228,0.0392468,0.91311,0.906647
201804,276.61,34.7248,0.283379,0.0392573,0.914561,0.905999
201805,276.605,34.7245,0.282965,0.0392316,0.913677,0.905295
201806,276.604,34.7248,0.283392,0.039256,0.914827,0.906255
201807,276.6,34.7249,0.283269,0.0392138,0.91561,0.90709
201808,276.599,34.7245,0.283099,0.0390609,0.921631,0.912794
201809,276.599,34.7245,0.283165,0.0390882,0.919359,0.909012
201810,276.602,34.7243,0.283016,0.0390603,0.923271,0.912824
201811,276.604,34.7245,0.283263,0.0391371,0.917482,0.91036
201812,276.607,34.7246,0.283237,0.039166,0.918799,0.910595
201901,276.606,34.7244,0.283591,0.0391965,0.914242,0.907353
201902,276.608,34.7245,0.28422,0.0393252,0.914438,0.905011
201903,276.609,34.7246,0.283854,0.0393184,0.913061,0.904282
201904,276.611,34.7253,0.284173,0.0392939,0.913255,0.904587
201905,276.609,34.7258,0.284865,0.0393203,0.90879,0.903208
201906,276.606,34.7261,0.284276,0.0393092,0.912079,0.901596
201907,276.605,34.7262,0.284309,0.0392539,0.912131,0.90599
201908,276.604,34.7262,0.284222,0.0391897,0.914583,0.908357
201909,276.604,34.7261,0.28483,0.0393798,0.912222,0.902279
201910,276.604,34.7262,0.284275,0.0393307,0.914862,0.90471
201911,276.604,34.7264,0.2844,0.0393567,0.910434,0.901438
201912,276.608,34.7266,0.284074,0.0393173,0.914286,0.905896
202001,276.611,34.7266,0.283998,0.0393123,0.916986,0.91006
202002,276.612,34.7267,0.283746,0.0393134,0.918611,0.909805
202003,276.614,34.727,0.283676,0.0392665,0.917146,0.91126
202004,276.614,34.7274,0.284137,0.0393602,0.911727,0.904756
202005,276.612,34.7275,0.284677,0.039497,0.909575,0.900686
202006,276.61,34.7277,0.285315,0.0396986,0.904926,0.896823
202007,276.607,34.7276,0.285638,0.0397611,0.906115,0.899263
202008,276.602,34.7273,0.285743,0.0397184,0.910506,0.901065
202009,276.603,34.7272,0.285805,0.0396734,0.910311,0.900224
202010,276.607,34.727,0.28553,0.0396398,0.912277,0.899833
202011,276.606,34.7272,0.286124,0.0397822,0.901334,0.891302
202012,276.608,34.7267,0.286059,0.0398245,0.899883,0.889455
202101,276.612,34.7271,0.285865,0.039753,0.901168,0.890352
202102,276.615,34.7274,0.286262,0.0398676,0.899643,0.886396
202103,276.615,34.7273,0.285625,0.0398337,0.900829,0.888727
202104,276.616,34.7271,0.286004,0.039946,0.899323,0.883619
202105,276.615,34.7273,0.286003,0.0400295,0.897759,0.882767
202106,276.615,34.7273,0.287006,0.0401858,0.893755,0.878034
202107,276.613,34.7268,0.287462,0.0402502,0.884822,0.871199
202108,276.607,34.7263,0.288053,0.0403604,0.885751,0.870156
202109,276.607,34.7262,0.288099,0.0403362,0.889178,0.870958
202110,276.608,34.726,0.28786,0.04031,0.887264,0.871332
202111,276.61,34.7259,0.287404,0.0403438,0.886228,0.868603
202112,276.611,34.7261,0.286384,0.0401903,0.897547,0.885451
202201,276.614,34.7257,0.285661,0.0401159,0.901899,0.888555
202202,276.615,34.7258,0.285252,0.0399161,0.91041,0.896257
202203,276.617,34.7259,0.284799,0.0397993,0.910756,0.894299
202204,276.615,34.726,0.28573,0.0399558,0.906662,0.891549
202205,276.616,34.7262,0.285833,0.0399253,0.894731,0.882562
202206,276.616,34.7264,0.286487,0.0400589,0.895618,0.87917
202207,276.613,34.726,0.286762,0.0400763,0.89665,0.87826
202208,276.617,34.726,0.28748,0.0401779,0.891817,0.873884
202209,276.615,34.7254,0.288006,0.0402274,0.887464,0.866492
202210,276.614,34.725,0.287811,0.0402708,0.886838,0.867468
202211,276.614,34.7252,0.287829,0.0403265,0.888933,0.869835
202212,276.615,34.7249,0.286698,0.0401738,0.898453,0.88236
202301,276.615,34.7254,0.28587,0.0400506,0.899243,0.8857
202302,276.618,34.7255,0.2863,0.0401193,0.897106,0.882894
202303,276.62,34.7258,0.285449,0.0399968,0.898408,0.885066
202304,276.624,34.7259,0.28645,0.0401179,0.891775,0.882848
202305,276.619,34.7258,0.28671,0.0401703,0.891631,0.878752
202306,276.618,34.7258,0.287307,0.0402241,0.889956,0.877624
202307,276.616,34.7258,0.286927,0.0401439,0.892442,0.877225
202308,276.614,34.7257,0.28728,0.0401516,0.892205,0.876892
202309,276.615,34.7255,0.28735,0.039944,0.898426,0.882037
202310,276.618,34.7252,0.286852,0.0399516,0.900852,0.878107
202311,276.617,34.7251,0.287049,0.039972,0.898418,0.884789
202312,276.616,34.7247,0.286256,0.0399122,0.900837,0.891204
202401,276.62,34.7249,0.285709,0.0397968,0.90244,0.893511
202402,276.623,34.725,0.28578,0.0398172,0.901562,0.889462
202403,276.622,34.7254,0.285407,0.0398299,0.899224,0.887661
202404,276.622,34.7258,0.285989,0.0399407,0.894794,0.88444
202405,276.625,34.7255,0.286603,0.0399854,0.893583,0.882258
202406,276.62,34.725,0.28744,0.0399653,0.891929,0.883752
202407,276.618,34.7247,0.287385,0.0398548,0.891686,0.884275
202408,276.617,34.7241,0.28834,0.0398788,0.886605,0.879224
202409,276.617,34.7248,0.288462,0.0397572,0.889284,0.881059
202410,276.617,34.7241,0.288485,0.039792,0.890367,0.88236
202411,276.615,34.7239,0.287519,0.0397488,0.896006,0.889949
202412,276.619,34.7237,0.286579,0.0397038,0.897608,0.893258
202501,276.622,34.7236,0.285882,0.039621,0.903876,0.900434
202502,276.622,34.7238,0.285905,0.039641,0.902916,0.899744
202503,276.626,34.724,0.285042,0.0395269,0.906682,0.903389
202504,276.627,34.7245,0.285467,0.039638,0.901789,0.896921
202505,276.628,34.7244,0.285398,0.0395583,0.904549,0.898662
202506,276.626,34.7239,0.286076,0.0395981,0.90446,0.897808
202507,276.625,34.7231,0.286379,0.0395644,0.902217,0.895252
