variable,OHF,OHF,OHF,OHF,OHF,GHG,GHG,GHG,GHG,GHG,OHFcomb,OHFcomb,OHFcomb,OHFcomb,OHFcomb,Ant,Ant,Ant,Ant,Ant,Nat,Nat,Nat,Nat,Nat,Tot,Tot,Tot,Tot,Tot
percentile,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50
Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,0.026254482695549086,0.027085535875926325,0.029381685914813715,0.030212739095190955,0.028233611,0.082209064,0.083040434,0.085337461,0.086168832,0.084188948,0.023376112811320127,0.024207102865204888,0.026503078,0.027334068543382273,0.025355091,-0.044649061,-0.043817874,-0.041521354,-0.040690166,-0.042669614,0.014118382,0.014949726125109919,0.017246679677327847,0.018078023675911936,0.016098202901218883,0.000700963,0.028086783111632485,0.10375216079859229,0.13113798128182452,0.065919472
1902,0.026348448074600128,0.027175748,0.029461527,0.030288826729020002,0.028318637401810065,0.09749597,0.098323594,0.10061026945288631,0.10143789334398434,0.099466932,0.029332933047214738,0.030160171674026515,0.032445782330626116,0.033273021,0.031302977002326315,-0.053457523,-0.052630049,-0.050343791,-0.049516317,-0.05148692,-0.013599015,-0.012771556,-0.010485337,-0.009657878,-0.011628446,-0.033388164,-0.006061685,0.069439735,0.096766214,0.031689025020739336
1903,0.009876462,0.010700999,0.012979143348388789,0.01380368,0.011840070937580549,0.1178243622899231,0.1186492253959841,0.12092827263143135,0.12175313573749236,0.11978874901370773,0.024223074,0.025047554965965446,0.027325547116959115,0.028150028352797563,0.026186551,-0.070025577,-0.069200836,-0.066922124,-0.066097382,-0.06806148,-0.111601,-0.110776764,-0.108499449,-0.107675212,-0.109638106,-0.137061353,-0.109847969,-0.034659024,-0.00744564,-0.072253496
1904,0.009771806,0.010598679089866891,0.012883280468713565,0.013710153804311176,0.011740979779290228,0.1375805318964467,0.13840773163735776,0.14069323485466612,0.14152043459557717,0.13955048324601194,0.023509998709585034,0.024336825452962785,0.026621298,0.027448125,0.025479061776707113,-0.074014035,-0.073186917,-0.070901637,-0.070074518,-0.072044277,-0.133115797,-0.132289171,-0.130005254,-0.129178628,-0.131147213,-0.176557382,-0.149320132,-0.074065243,-0.046827992,-0.111692687
1905,0.009766448,0.010582495251014734,0.012837184828754289,0.013653232087165179,0.011709840039884511,0.14819394493707705,0.1490103094023425,0.15126587540339642,0.15208223986866187,0.15013809240286946,0.024972917795707872,0.025788922713672946,0.028043495,0.028859500225053125,0.026916209,-0.062522553,-0.061706241,-0.059450819,-0.058634507,-0.06057853,-0.110449966,-0.10963398,-0.107379461,-0.106563475,-0.10850672,-0.157047587,-0.130035368,-0.055402227,-0.028390008,-0.092718797
1906,-0.002857718,-0.002035664,0.000235621,0.001057675,-0.000900021,0.15055644202533358,0.15137882210927955,0.15365100890352323,0.1544733889874692,0.1525149155064014,0.026275931762256732,0.027097951,0.02936914,0.030191158681077468,0.028233545,-0.048529177,-0.04770682,-0.045434694,-0.044612336,-0.046570757,-0.083730999,-0.082908848,-0.080637292,-0.07981514,-0.08177307,-0.121045602,-0.09392375,-0.018987701,0.008134151,-0.056455726
1907,-0.012851148,-0.012038448,-0.009793007,-0.008980307,-0.010915728,0.14845212818596565,0.14926515488156156,0.15151149882541404,0.15232452552100995,0.1503883268534878,0.018731712,0.019544378,0.021789726418830924,0.022602392696057905,0.020667052353985582,-0.060926671,-0.060113654,-0.057867335,-0.057054317,-0.058990494,-0.084158121,-0.083345254,-0.081099353,-0.080286486,-0.082222303,-0.127136721,-0.100241952,-0.025933319,0.000961451,-0.063087635
1908,-0.031938232,-0.031124858,-0.028877554,-0.02806418,-0.030001206,0.14040820656947517,0.14122191440088727,0.14347014028231797,0.14428384811373007,0.14234602734160262,0.006942522,0.007755863,0.010003075791246374,0.010816416992952327,0.008879469,-0.069918503,-0.069104787,-0.06685654,-0.066042825,-0.067980664,-0.0774638,-0.076650227,-0.074402373,-0.0735888,-0.0755263,-0.135049159,-0.108180196,-0.033942867,-0.007073905,-0.071061532
1909,-0.049887458,-0.049079165,-0.046845899,-0.046037605,-0.047962532,0.13890139868942697,0.1397100263897073,0.1419442161737834,0.14275284387406373,0.14082712128174535,-0.005598005,-0.004789749,-0.002556586,-0.00174833,-0.003673168,-0.080774501,-0.079965862,-0.077731641,-0.076923002,-0.078848752,-0.042440059,-0.04163152,-0.039397573,-0.038589034,-0.040514547,-0.140815129,-0.114112856,-0.040336078,-0.013633805,-0.077224467
1910,-0.058676546,-0.057870602,-0.055643828,-0.054837884,-0.056757215,0.1486155358193173,0.14942181967353463,0.15164953355167654,0.15245581740589387,0.15053567661260558,-0.01887824,-0.01807234,-0.015845686,-0.015039785,-0.016959013,-0.091134496,-0.090328204,-0.088100467,-0.087294175,-0.089214336,-0.036888309,-0.036082102,-0.0338546,-0.033048393,-0.034968351,-0.146048418,-0.119394627,-0.045751801,-0.01909801,-0.082573214
1911,-0.051661895,-0.050855739,-0.048628378,-0.047822221,-0.049742058,0.16811303276591616,0.16891953143777982,0.17114783884409235,0.171954338,0.17003368514093609,-0.022020401,-0.021214296,-0.018987074,-0.018180968,-0.020100685,-0.101708384,-0.100901879,-0.098673555,-0.097867051,-0.099787717,-0.05070109,-0.04989466,-0.047666545,-0.046860116,-0.048780603,-0.151831617,-0.125191461,-0.05158631,-0.024946154,-0.088388886
1912,-0.064644198,-0.063845852,-0.061640071,-0.060841725,-0.062742961,0.18513339164172748,0.18593207423771219,0.18813878629566716,0.18893746889165186,0.18703543026668967,-0.02993548,-0.029137186,-0.026931547,-0.026133253,-0.028034366,-0.105633665,-0.104834974,-0.102628239,-0.101829548,-0.103731607,-0.079615105,-0.078816608,-0.076610408,-0.075811911,-0.077713508,-0.167645936,-0.141212862,-0.068179866,-0.041746792,-0.104696364
1913,-0.06476948,-0.063972983,-0.061772309,-0.060975812,-0.062872646,0.19829231371153355,0.19908914864930694,0.20129075573862565,0.20208759067639903,0.2001899521939663,-0.032112482,-0.031316037,-0.029115509,-0.028319064,-0.030215773,-0.103798071,-0.103001224,-0.100799586,-0.100002739,-0.101900405,-0.097515377,-0.096718831,-0.094518021,-0.093721475,-0.095618426,-0.183057494,-0.156653048,-0.083699149,-0.057294703,-0.120176099
1914,-0.056894991,-0.056094612,-0.053883213,-0.053082834,-0.054988913,0.2187663028809652,0.21956702082707125,0.22177935643526325,0.2225800743813693,0.22067318863116725,-0.021576558,-0.02077623,-0.018564974,-0.017764647,-0.019670602,-0.07328637,-0.072485629,-0.07027323,-0.069472489,-0.071379429,-0.079423627,-0.078623155,-0.076411501,-0.07561103,-0.077517328,-0.139248164,-0.112787216,-0.039677205,-0.013216257,-0.076232211
1915,-0.049746755,-0.048942338,-0.046719782,-0.045915365,-0.04783106,0.22120784104868108,0.2220126026310254,0.22423611056342452,0.22504087214576884,0.22312435659722496,-0.008106762,-0.007302389,-0.005079954,-0.00427558,-0.006191171,-0.041059635,-0.04025483,-0.038031203,-0.037226399,-0.039143017,-0.053705706,-0.052901114,-0.050678075,-0.049873483,-0.051789594,-0.083827342,-0.057240242,0.016218318418054878,0.042805418398756956,-0.020510962
1916,-0.037323837,-0.036515733,-0.03428299,-0.033474886,-0.035399361,0.23468581414562095,0.2354942806271083,0.23772802497330758,0.23853649145479494,0.23661115280020795,0.00046968,0.001277751,0.003510403,0.004318474,0.002394077,-0.038178468,-0.037369945,-0.035136043,-0.03432752,-0.036252994,-0.035854169,-0.035045817,-0.03281239,-0.032004038,-0.033929104,-0.072186983,-0.045444524,0.028443284282673176,0.055185743,-0.00850062
