method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,100bias,l15,l20,bias50,Edyrs15,Edyrs20,Mdyrs15,Mdyrs20,Fdyrs15,Fdyrs20,EdyrsA,RMSyrsA,ncEdyrs,e100log-l,e100RMS,e100bias,el15,el20,ebias50,eEdyrs15,eEdyrs20,eMdyrs15,eMdyrs20,eFdyrs15,eFdyrs20,eEdyrsA,eRMSyrsA,nceEdyrs
Kal_flexLin,42/5_Kalman,r,0.24534101111426893,0.014388637413470096,0,0,0.9996794670479137,0.9996794670479137,2.9888144663246243,0.01040012923883427,-0.00047440240637158755,687.4273272546636,266.62640633167797,0.010012444399484727,0.0021199375053355986,18.257518806923112,19.15629416442512,0.003698816125430515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.774340142030766,0.03724009986168926,-0.03421327229537546,0.5119253103343526,0.44547110172436677,-0.038273206241352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalman_RW,42/5_Kalman,c,6.581381150429455,0.05393872156985289,0,0,0.6577708395984092,0.6577708395984092,1.524611668885533,0.05267680850574962,-0.02363731115847298,350.6606838436726,130.26251055072493,0.055829301020997764,-0.040791936669931715,5.33221872882996,5.223379665055689,-0.02537094398608152,5.916666666807032,2.000000000169166,5.916666666807032,2.000000000169166,5.916666666807032,2.000000000169166,2.2884615386267986,2.7498057430744356,15.0,58.9407401142351,0.08724340931313501,-0.07712514647064278,1.0972911805908774,1.5110775055640837,-0.06734296635286403,7.500000000137106,6.250000000161435,7.500000000137106,6.250000000161435,7.500000000137106,6.250000000161435,4.435897436053642,4.435897436053642,15.0
Kalman_RW,42/5_Kalman,r,1.5275164305235711,0.026486254022479762,0,0,0.9446708346825898,0.9446708346825898,2.269723435057559,0.024888918422020206,0.0023759597842264875,522.0363900632385,209.72157626927643,0.022269712754865632,0.0072723157815333065,6.769620342753443,14.89193066929923,0.009452383754421857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.734122051128,0.03960147951001511,-0.029060894019177757,0.9227974319056397,2.7801513877809447,-0.03251963861236066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalman_RW_ocn,42/5_Kalman,c,8.167889865560669,0.05108920598434169,110,20,0.016150912304242385,0.030518888315624226,0.9563658277751801,0.07490353287380332,0.029596991296966055,219.9641403882914,121.55404180714018,0.0596486934268982,0.01751070081368631,7.939296181253955,5.022162712022427,0.06213928216026556,3.2500000001427907,-4.083333333158407,3.2500000001427907,-4.083333333158407,3.2500000001427907,-4.083333333158407,-1.426282051115847,3.0812753005870066,15.0,121.17462296534103,0.059827590610539556,-0.018822508987024752,3.0706382067984666,7.840103770526507,0.020167259793483057,4.833333333472865,0.1666666668338621,4.833333333472865,0.1666666668338621,4.833333333472865,0.1666666668338621,0.7211538463118708,0.7211538463118708,15.0
Kalman_RW_ocn,42/5_Kalman,r,1.747456460695431,0.024018860629210634,178,140,4.801425507373188e-13,4.5686196605168045e-11,-2.057884419723936,0.07574203384047969,0.0584142673261643,-473.31341653650526,-250.4790774958219,0.08143223860241197,0.07268292730760051,10.062466818047909,0.00643309252492614,0.10303956159881034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.82974783078116,0.051941890839608755,0.03634971750688946,15.043847648186304,3.472384332613748,0.061067539232027825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
removeMEI_volc_cons,42/6_Remove_IV,c,34.17806777528652,0.06333672830371886,81,22,2.8574699104843573e-05,0.018724713193504983,0.2823424579040773,0.11131838632745329,-0.000511012551994748,33.5987524905852,44.42855271189518,0.10418852270255181,-0.030401298510945085,3.556766011084154,0.058864328708776115,-0.04659755080312562,2.583333333476503,4.777777777944569,6.000000000140062,8.500000000163254,-0.8333333331870563,2.083333333502651,2.9683760685410494,3.658844812159737,43.2,-3.1102454685028693,0.12432739907529695,-0.06673450831165616,1.7555046884842587,0.5381877775389176,-0.08856957316990813,4.166666666806577,9.027777777936839,7.5833333334701365,12.750000000155524,0.750000000143018,6.33333333349492,5.1158119659680334,5.1158119659680334,43.2
removeMEI_cons,42/6_Remove_IV,c,43.647277235522154,0.056552486275399154,68,39,5.171452845235123e-16,3.8683384654350335e-08,-1.2922202529198845,0.10089822840568691,0.00818792441964666,-142.1442278211873,-126.78343953854927,0.09965452337244836,-0.0037871463078677434,0.8463238390790322,1.54963706098189e-07,-0.02819269495035604,1.3833333334776399,-4.249999999825104,5.916666666807032,-17.4999999998131,-4.999999999849933,-17.4999999998131,1.0783424910117523,3.6568651474842278,56.5,-230.2983294631537,0.10922924982859694,-0.0401203561085788,1.5827556096525728,1.5609625494509125,-0.07016471731713855,2.966666666807714,1.6716512618586422e-10,7.500000000137106,-13.24999999982083,-3.416666666519859,-13.24999999982083,3.098183760842313,3.098183760842313,55.5
removeGreensfx,42/6_Remove_IV,c,19.88299150735904,0.06000000000000001,16,0,0.13199332501804434,0.3863600285807348,1.219035727061719,0.06973623510596369,-0.02143974548036402,134.09392997678907,110.26267800468837,0.06870278714629248,-0.03040746356664079,5.877896298276385,3.8771060808779954,-0.019185632467269897,0.29166666681203424,1.709850039333105e-10,6.000000000140062,1.833333333502651,-5.416666666515994,-1.833333333160681,0.9134615386279468,1.6400519197385464,24.2,61.382947111498865,0.0931363960537547,-0.06674067336735184,2.4963380743228956,1.310812019770548,-0.06115765483405241,1.8750000001421085,4.250000000163254,7.5833333334701365,6.08333333349492,-3.8333333331859194,2.4166666668315884,3.0608974360545105,3.0608974360545105,24.2
removeMEI_volc_refit,42/6_Remove_IV,c,29.16330814642866,0.12112563290031576,0,0,0.9248079933559439,0.9635344306342132,0.8330883128886877,0.10353689889918999,-0.03952133865200086,84.97500791464614,77.16899670664009,0.09931354335623009,-0.03871302581780539,3.2788713266057132,1.0144109746552636,-0.06209574561635869,0.04166666681226161,5.291666666832953,5.750000000140517,8.66666666682977,-5.666666666515994,1.9166666668361358,3.48055555572135,4.031578556112941,36.2,63.29543031095819,0.12188561118083138,-0.07504623561851645,2.811186145273559,1.895449943552239,-0.10406776798314121,1.625000000142336,9.541666666825222,7.333333333470591,12.916666666822039,-4.083333333185919,6.166666666828405,5.62799145314793,5.62799145314793,36.2
removeMEI_volc_refit,42/6_Remove_IV,r,32.403069704476295,0.061728914627172934,44,8,0.0004478691580769126,0.09184813004570785,0.8484750416626538,0.08815512238509536,0.0030422540686982046,100.9685299578558,81.88019696399343,0.0855803530865574,0.004001256897004205,1.446954949581913,1.6463231459758052,0.0017613289498213558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.68098065224227,0.09337521968924785,-0.032331952903706856,4.3399751252236705,4.092921229352309,-0.04021069341696116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLS_refit_CO2forc,43/0_Linear,c,1.9678747911681238,0.021961005267099112,208,188,0.0,1.524113728539758e-35,-17.207180651038392,0.1311278546088929,-0.07456385320168703,-3854.4084658326,-2645.894568403285,0.1936418990643659,-0.19094566834887838,5.15526550474818e-13,6.577573151044312e-08,-0.19632549479041658,9.750000000136879,14.000000000158252,9.750000000136879,14.000000000158252,9.750000000136879,14.000000000158252,13.500000000118794,14.733929388198852,11.0,-3760.585977812742,0.22863586322192245,-0.22727887814958944,6.893987021130588e-19,9.983048267793728e-16,-0.23829751715719913,11.333333333466953,18.25000000015052,11.333333333466953,18.25000000015052,11.333333333466953,18.25000000015052,15.10256410266848,15.10256410266848,10.0
OLS_refit_CO2forc,43/0_Linear,r,1.724736455471948,0.014331281320880311,203,181,9.140385999836837e-207,5.797492465560908e-197,-55.663984876456745,0.1276303724941622,0.013103432377211328,-12802.716521585051,-2938.55672253038,0.11163370637069331,0.018355191754203262,0.09191408598139356,20.501610337827803,-0.07662186889222715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2296.1064475979183,0.11254051332463737,-0.017978018046507796,16.312053781725016,0.13771609054676723,-0.11859389125900965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cons_hArrh_CO2forc,43/0_Linear,c,1.5794159269849446,0.2050066267760517,131,72,0.0,1.524113728539758e-35,-6.065627131700615,0.16793660044277658,0.09941260609989461,-1358.7004775009377,-8.438403570625038,0.14380858202241567,0.03535720925260254,1.0463492597593407,0.8189461849053709,-0.08925752597431527,-4.416666666516903,1.6666666668361358,-4.416666666516903,1.6666666668361358,-4.416666666516903,1.6666666668361358,1.9294871796164443,12.901852547010147,11.0,-6.6260576204266926,0.14120214385319135,-0.0009760005481085217,1.0725626155990138,0.8335895682136757,-0.13122954834109776,-2.833333333186829,5.916666666828405,-2.833333333186829,5.916666666828405,-2.833333333186829,5.916666666828405,3.5641025642173645,3.5641025642173645,10.0
FaIR_anthro,43/1_ERF_FaIR,c,2.0790900286737726,0.0949150932067121,103,23,0.09335621498881386,0.09335621498881386,-0.5419625639783627,0.1615227375392688,-0.14492735924724473,-86.71401023653803,75.85202048409192,0.09910755716826211,-0.09277877080804946,2.9972072977739805,2.8532833946259704,-0.11027147180230638,5.000000000140972,7.583333333497649,5.000000000140972,7.583333333497649,5.000000000140972,7.583333333497649,6.750000000144785,8.967742524435682,12.0,43.6276772556096,0.13437383918210605,-0.1291119806087605,2.4252630830303157,1.7928715283111845,-0.1522434941690889,6.583333333471046,11.833333333489918,6.583333333471046,11.833333333489918,6.583333333471046,11.833333333489918,8.737179487313142,8.737179487313142,12.0
FaIR_anthro,43/1_ERF_FaIR,r,0.5828332098784691,0.06981939219637776,230,101,4.761848770397347e-12,1.288642972789862e-11,-61.01522548583282,0.18505722388417706,-0.17936840636373552,-14033.50186174155,25.438110994942896,0.15467054866519717,-0.15265533603057246,1.7221467694047108,1.8678827870473738,-0.1605630704117707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.68179551265003,0.19034938407846977,-0.18898854583128355,0.7504856965762563,0.5557889604769033,-0.20253509277855325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FaIR_anthro_unB,43/1_ERF_FaIR,c,2.395873874286748,0.09495488620956415,66,29,0.08765917073109002,0.08765917073109002,-0.3056889296561073,0.1461490919269987,-0.08520428287965329,-48.91022874497716,112.31295603828939,0.037691049288208864,0.013351280009020887,3.227808491960211,3.321105960552754,-0.005148194232054764,-2.8333333331852373,-2.333333333160226,-2.8333333331852373,-2.333333333160226,-2.8333333331852373,-2.333333333160226,-0.7756410254724659,2.0489469882195808,13.0,109.7258748640086,0.044161518814813186,-0.022981929791690177,3.593636686899479,3.3970842264468106,-0.04712021659883728,-1.249999999855163,1.9166666668320431,-1.249999999855163,1.9166666668320431,-1.249999999855163,1.9166666668320431,1.3717948719542024,1.3717948719542024,13.0
FaIR_anthro_unB,43/1_ERF_FaIR,r,0.5497358091770796,0.06981916783755142,230,100,9.003633060857332e-12,2.0743348671009787e-11,-62.07217570301148,0.18511499736320036,-0.17942959215745735,-14276.600411692642,25.552009123260866,0.15471635113795637,-0.1527044523507447,1.7606953728966357,1.8484698639780246,-0.16056850525564473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.57525382332834,0.19039963596962278,-0.18903766215145576,0.7618151026032189,0.5849990546034396,-0.20254052762242725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FaIR_nonat,43/1_ERF_FaIR,c,2.5498410232297326,0.11292535768708915,86,0,0.33086904823450347,0.33086904823450347,0.3337313028294166,0.15257498405970912,-0.14135457724909123,53.39700845270666,69.50803090731034,0.10908057932014215,-0.10438685551916493,2.827114893968729,2.640743739137218,-0.11948233174546088,5.583333333474002,8.416666666829997,5.583333333474002,9.66666666682886,5.583333333474002,7.166666666831134,7.201923077067354,9.192308251178707,14.0,41.89207699822696,0.14471263324449313,-0.14072006531987596,2.4824883481722946,1.6091474286517828,-0.1614543541122434,7.166666666804076,12.666666666822266,7.166666666804076,13.91666666682113,7.166666666804076,11.416666666823403,9.1891025642358,9.1891025642358,14.0
FaIR_nonat,43/1_ERF_FaIR,r,2.263426286608152,0.11759408734146054,230,0,0.3147208121827411,0.3147208121827411,-0.07243914388552775,0.18565692325528074,-0.18005115568973107,-16.661003093671383,36.72850109896328,0.15743388729359112,-0.15517560346491488,1.6425186521799122,1.7554701554948386,-0.16645333201715323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.205329667889991,0.19311678530593915,-0.19150881326562597,1.3135120348461398,0.8927073083453144,-0.20842535438393578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FaIR_nonat_unB,43/1_ERF_FaIR,c,2.869839558642511,0.09043742583713583,67,0,0.2075451302561885,0.2075451302561885,0.4249915278458191,0.12523286709835538,-0.06742200632270735,67.99864445533106,118.9629975431269,0.03518973715342593,0.01859459672107783,3.4074752843789478,3.4230561349174042,0.009454125307740108,-2.8333333331852373,-3.749999999825377,-2.8333333331852373,-3.749999999825377,-2.8333333331852373,-3.749999999825377,-1.3974358972676117,2.060516074992993,14.0,120.27983434912979,0.03601676100859149,-0.01773861307963323,3.889269842709176,3.996634985331454,-0.03251789705904241,-1.249999999855163,0.5000000001668923,-1.249999999855163,0.5000000001668923,-1.249999999855163,0.5000000001668923,0.7500000001594415,0.7500000001594415,14.0
FaIR_nonat_unB,43/1_ERF_FaIR,r,2.232928698801369,0.1175076181706975,230,0,0.31213872832369943,0.31213872832369943,-0.08144569753432238,0.18559428172079426,-0.1800106047513506,-18.732510432894145,36.78823526769016,0.15743047115004824,-0.15516504048410423,1.6976689419108808,1.7073094242977078,-0.16644983386217466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.417377038326315,0.193109064060781,-0.19149825028481526,1.2932800943540048,0.8836776225790459,-0.20842185622895718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
