method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,l15,l20,bias50,Edyrs15,Edyrs20,Mdyrs15,Mdyrs20,Fdyrs15,Fdyrs20,EdyrsA,RMSyrsA,ncEdyrs,e100log-l,e100RMS,e100bias,el15,el20,ebias50,eEdyrs15,eEdyrs20,eMdyrs15,eMdyrs20,eFdyrs15,eFdyrs20,eEdyrsA,eRMSyrsA,nceEdyrs
Kalman_RW_ocn,42/5_Kalman,c,7.212,0.051085138775808205,67,11,0.028834322380334936,0.028834322380334936,1.104464784955047,0.06977177786050254,-0.007131081383826346,255.1313653246159,104.35086991966811,0.06776722380538264,0.07305549267846262,0.029903592891817585,6.273647822374977,2.5861435655029235,0.06415585624821575,-0.45833333318819314,-0.8333333331729591,-2.5833333331861468,-0.8333333331729591,-2.5833333331861468,-0.8333333331729591,-1.1467013887050161,1.8398371457436746,29.2,88.36423732864125,0.07404709483625248,0.019085727347922275,7.501028451510389,6.739486292111751,0.06599013352044014,0.9583333334762756,0.2500000001587068,3.083333333474229,0.2500000001587068,-1.166666666521678,0.2500000001587068,-0.6784420288056975,0.6784420288056975,28.2
GWI_tot_CGWL,43/3_Human_Induced,c,2.024,0.05459496738340102,36,0,0.190462734468029,0.190462734468029,1.1674001791481217,0.06699174568965531,-0.03483429607476645,164.60342525988514,97.21312820864074,0.06638932696459,0.07494325400926762,-0.036496012017875924,6.898348077102446,7.278343128536151,-0.0894013626666196,-0.3333333331884205,0.5000000001591616,-0.3333333331884205,0.5000000001591616,-0.3333333331884205,0.5000000001591616,1.3402777779637536,2.1712025172665284,24.0,106.55065651981806,0.06391064354860629,-0.04731387756177123,7.810415915769298,5.16670337159349,-0.08756708539439521,1.0833333334760482,1.5833333334908275,1.0833333334760482,1.5833333334908275,1.0833333334760482,1.5833333334908275,1.73913043496431,1.73913043496431,23.0
GWI_tot,43/3_Human_Induced,c,2.794,0.05292203271314733,46,0,0.1098422931055625,0.1098422931055625,1.0292610529676591,0.07150578651581728,-0.02849050999055638,145.12580846843994,92.5482885278106,0.06827760134642585,0.07802980745110123,-0.03570005200853837,6.925290392595733,7.553538861513271,-0.09247557542350589,-0.16666666652190543,0.4166666668261314,-0.16666666652190543,0.4166666668261314,-0.16666666652190543,0.4166666668261314,1.4826388890751236,2.3330232930414443,24.0,102.58171816380042,0.06491069963181964,-0.04651791755243368,7.5496587374920825,6.374415577075064,-0.09064129815128148,1.2500000001425633,1.5000000001577973,1.2500000001425633,1.5000000001577973,1.2500000001425633,1.5000000001577973,1.7971014494571491,1.7971014494571491,23.0
GWI_tot_SR15,43/3_Human_Induced,c,1.899,0.051350449832249026,50,0,0.13389988618098186,0.13389988618098186,1.0971706282255782,0.06806163388861837,-0.026320627421740347,154.70105857980653,89.77696324069697,0.06941523905117274,0.07755619198705072,-0.03515369747489352,6.993852811038106,7.435301374910678,-0.09202228543899182,-0.2499999998549356,0.3333333334926465,-0.2499999998549356,0.3333333334926465,-0.2499999998549356,0.3333333334926465,1.5486111112973713,2.2885079242224777,24.0,99.59129507642373,0.06714439120144423,-0.045971563018788825,7.982570245217815,5.326538289044984,-0.09018800816676742,1.1666666668095331,1.4166666668243124,1.1666666668095331,1.4166666668243124,1.1666666668095331,1.4166666668243124,1.8550724639499292,1.8550724639499292,23.0
lowess1dg20wnc,42/3_ST_Fits,c,3.38,0.10827900843334294,1,0,0.10001924581054626,0.917516106975041,1.1723368701098842,0.05494217219193127,-0.020141723409024957,270.80981699538324,80.23225385673538,0.03962951044162625,0.03713764324285966,-0.021939928664101493,2.809265769818341,2.389801859964816,-0.020549783110618593,2.1666666668093058,1.596163201611489e-10,2.1666666668093058,1.596163201611489e-10,2.1666666668093058,1.596163201611489e-10,0.6770833335179892,1.0635207516174703,24.0,76.21009023545093,0.05178802359140116,-0.03275779420799681,2.833290860637343,2.2524148084410607,-0.018715505838394198,3.5833333334737745,1.0833333334912822,3.5833333334737745,1.0833333334912822,3.5833333334737745,1.0833333334912822,1.0579710146730774,1.0579710146730774,23.0
removeGreensfx,42/6_Remove_IV,c,13.467,0.06000000000000001,97,8,0.0015768732810336745,0.02912086422716098,0.8225933664974311,0.08784945920617335,-0.03387132730613184,190.0190676609066,77.62037396104041,0.08620075292429519,0.09096812204462873,-0.05718914336628384,5.301176483699105,5.729508569771824,-0.0761298656463623,2.750000000142336,-0.49999999983992893,2.750000000142336,-0.49999999983992893,2.750000000142336,-0.49999999983992893,2.164351852036655,2.5357367326951517,32.0,60.99463444906257,0.09359823163753477,-0.06800700891017915,6.509477226791862,1.4442165688002726,-0.07429558837413791,4.166666666806805,0.583333333491737,4.166666666806805,0.583333333491737,4.166666666806805,0.583333333491737,2.5845410629823835,2.5845410629823835,31.0
GWI_tot_AR6,43/3_Human_Induced,c,1.465,0.044805341444297216,84,51,1.1033286229276598e-07,0.00043292782406218887,-0.05718835377775564,0.08850618260040087,0.01287410530074827,-8.063557882663545,59.52147453509415,0.08123347313003403,0.0876140729939894,-0.026801450905845896,6.982422860091133,7.935394209852672,-0.10203229904223905,-1.8333333331870563,0.4166666668261314,-1.8333333331870563,0.4166666668261314,-1.8333333331870563,0.4166666668261314,1.2638888890758249,3.014528862017735,24.0,73.116598777241,0.07490859571316233,-0.03761931644974121,7.157256007819675,5.611853259024509,-0.10019802177001465,-0.41666666652258755,1.5000000001577973,-0.41666666652258755,1.5000000001577973,-0.41666666652258755,1.5000000001577973,1.525362319023019,1.525362319023019,23.0
lowess1dt20wAR,42/3_ST_Fits,c,6.618,0.12026120732290405,57,13,0.0007809928278574455,0.005806058315232853,0.6236842244269466,0.08020451529568413,-0.007891733148961744,144.07105584262467,57.98994974635208,0.06458788470680026,0.0483813760405538,0.0004577133390638563,2.5099722179244432,1.9594340414352447,-0.007083350419998169,1.9166666668097605,-0.49999999983992893,1.9166666668097605,-0.49999999983992893,1.9166666668097605,-0.49999999983992893,0.05034722240729176,1.1343171281655418,30.0,57.554142365518885,0.06823095587947604,-0.010360152204831451,2.6935006795072263,1.9356230684223024,-0.005249073147773775,3.333333333474229,0.583333333491737,3.333333333474229,0.583333333491737,3.333333333474229,0.583333333491737,0.4148550726445631,0.4148550726445631,29.0
raw1y,42/1_Run_Means,c,30.793,0.13707129203707874,1,0,0.24443872046585705,0.7032784064278211,0.624716109825631,0.1285561861309675,-0.005479714233484684,144.30942136972075,54.63114177903289,0.131845698281345,0.12379409874356641,0.0021539668242136637,3.055486097686084,1.064872577503259,-0.0036465466022491456,-0.9999999998543293,-3.3611111109482104,-5.083333333183873,-13.41666666649462,-5.083333333183873,-13.41666666649462,-0.5115740738887918,1.75038575990542,58.3,54.18843100773903,0.13247977429257746,-0.008663898719681644,1.6686877856287838,1.9316112583692946,-0.0018122693300247517,0.4166666668101395,-2.2777777776165444,-3.6666666665194043,-12.333333333162955,-3.6666666665194043,-12.333333333162955,-0.1461352655194398,0.1461352655194398,57.3
Kalman_RW,42/5_Kalman,c,6.329,0.05393480369437872,95,6,0.04074252088632096,0.05405004075657075,0.9825857186158313,0.07625473880093574,-0.04200992640483555,226.97730100025703,54.07341982950902,0.08919640883313552,0.09807977714393537,-0.07412483707765485,0.8341738385669414,5.633271807320419,-0.09467875378551513,2.666666666808851,2.37500000015757,2.666666666808851,4.250000000155978,2.666666666808851,0.5000000001591616,2.6371527779624464,2.7969865358121826,28.0,27.216143737749334,0.09813086011526388,-0.08494270262155017,1.346937220501868,0.3798640358817381,-0.09284447651329072,4.08333333347332,3.458333333489236,4.08333333347332,5.333333333487644,4.08333333347332,1.5833333334908275,3.0452898552526952,3.0452898552526952,27.0
removeMEI_volc_cons,42/6_Remove_IV,c,24.937,0.08719211418479582,58,6,0.017751420471145418,0.017751420471145418,0.46682765581371544,0.1267597071569022,0.015412830490584516,56.01931869764585,52.75890437891435,0.12210507920317405,0.11566659489975023,-0.013747145361358099,1.1377490466311222,2.08429379910269,-0.09697842396015773,0.6250000001441549,0.20833333349287386,1.5833333334767303,1.0833333334921917,-0.3333333331884205,-0.666666666506444,1.4511574075951128,3.417201290720196,49.2,61.78903258477569,0.11573016777926289,-0.02456501090525341,1.7740102233143415,2.2603728890833357,-0.09514414668793333,2.0416666668086236,1.2916666668245398,3.000000000141199,2.1666666668238577,1.0833333334760482,0.4166666668252219,1.6483091789270916,1.6483091789270916,47.2
lowess1dt30wnc,42/3_ST_Fits,c,4.645,0.14590205791436375,1,0,0.1025518473199197,0.7329980467220035,0.895069150427411,0.06746710106951323,-0.011627699359364453,206.76097374873194,50.03925741350091,0.04908624508412838,0.037852122348468416,-0.006513524717754788,2.098559336406265,1.6806787476236889,-0.011247259378433228,1.9166666668097605,-0.33333333317341385,1.9166666668097605,-0.33333333317341385,1.9166666668097605,-0.33333333317341385,0.3703703705552073,1.103591452839371,26.0,48.18764887297566,0.058211572589900444,-0.017331390261650096,2.1818123726066183,1.6603440109586618,-0.009412982106208834,3.333333333474229,0.7500000001582521,3.333333333474229,0.7500000001582521,3.333333333474229,0.7500000001582521,0.7415458939003459,0.7415458939003459,25.0
lowess1dt20wARMA,42/3_ST_Fits,c,6.57,0.14449745560278127,28,7,0.009082232971970444,0.04383929426283684,0.7046895889025779,0.07909164281363189,-0.005133729968090645,152.21295120295684,48.52714690565442,0.06458788470680026,0.0483813760405538,0.0004577133390638563,2.1996488675189774,1.6920833819426688,-0.007083350419998169,1.8333333334762756,-0.49999999983992893,1.8333333334762756,-0.49999999983992893,1.8333333334762756,-0.49999999983992893,0.04687500018506322,1.128563030546089,30.0,48.20035213342306,0.06823095587947604,-0.010360152204831451,2.3504988276131433,1.6928992158246312,-0.005249073147773775,3.2500000001407443,0.583333333491737,3.2500000001407443,0.583333333491737,3.2500000001407443,0.583333333491737,0.41123188423875945,0.41123188423875945,29.0
GWI_anthro_AR6,43/3_Human_Induced,c,1.408,0.04571265698732882,92,43,0.00016385231430104908,0.0008212158467493678,-0.07968067687590857,0.08666049609284718,0.016651017613547404,-11.23497543950311,43.776867928344494,0.07682712916055429,0.08238323218141096,-0.021519379989777775,8.233010597951786,7.673837335678083,-0.09496265817271593,-1.9166666665200864,0.3333333334926465,-1.9166666665200864,0.3333333334926465,-1.9166666665200864,0.3333333334926465,1.2725694446312161,2.67188346069066,25.0,73.80308197436109,0.06889391273993414,-0.032337245533673085,7.5544769076332265,6.633209623003755,-0.09312838090049154,-0.4999999998556177,1.4166666668243124,-0.4999999998556177,1.4166666668243124,-0.4999999998556177,1.4166666668243124,1.5416666668489478,1.5416666668489478,24.0
butterworth,42/2_LT_Fits,c,14.096,0.20190988433588727,0,0,0.9985677540819998,0.9985677540819998,0.6268726044840272,0.08125567415634871,-0.04228150111449212,89.01590983673185,41.46704093815253,0.08179454812273622,0.08692484742978024,-0.045064552921077056,2.112101322039473,1.1157275182193747,-0.05030290694087795,2.333333333475821,1.8333333334912822,2.333333333475821,4.000000000155978,2.333333333475821,-0.33333333317341385,1.7314814816660358,1.9578735999907988,41.0,36.999622851770326,0.09098990316772446,-0.05588241846497236,1.2734625557815225,1.5394184160140965,-0.048468629668653555,3.7500000001402896,2.916666666822948,3.7500000001402896,5.083333333487644,3.7500000001402896,0.7500000001582521,2.1618357489725146,2.1618357489725146,40.0
FaIR_nonat,43/1_ERF_FaIR,c,1.885,0.09754356688294276,61,0,0.3137603795966785,0.3137603795966785,0.5343148859474323,0.13386116401059184,-0.11199159001961169,86.0246966375366,38.51759855007111,0.1465577226429202,0.16707154182900993,-0.12493916103869829,2.963734616311995,1.938123885542372,-0.20185484587019964,1.9166666668097605,5.333333333488099,1.9166666668097605,5.333333333488099,1.9166666668097605,5.333333333488099,4.788194444629927,5.122995317234914,24.0,34.08387267910388,0.14966956542169388,-0.13575702658259362,2.716799755055445,1.3846852476584572,-0.20002056859797523,3.333333333474229,6.416666666819765,3.333333333474229,6.416666666819765,3.333333333474229,6.416666666819765,5.126811594383703,5.126811594383703,23.0
