method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,100bias,l15,l20,bias50,Edyrs15,Edyrs20,EdyrsA,RMSyrsA,ncEdyrs,e100log-l,e100RMS,e100bias,el15,el20,ebias50,eEdyrs15,eEdyrs20,eEdyrsA,eRMSyrsA,nceEdyrs
cons_hArrh_CO2forc,43/4_Linear,c,0.222,0.3378050785849167,46,43,7.130313509703923e-12,1.1564096714104597e-09,-1.9157069306052208,0.4095661613977128,0.22709849472716873,-442.528300969806,-56.151742097556706,0.6511247314319771,0.5042822303117371,0.6924806133659309,0.4741644442021458,0.8896704837977214,-7.666666666505989,-10.083333333157043,-1.0590277776637436,11.730911898882006,16.0,-57.59288609978787,0.6832394769394784,0.5236373951618467,0.7380725674147909,0.4501295619678878,0.9465332397386064,-6.583333333174551,-10.999999999822194,-0.6775362317736302,0.6775362317736302,15.0
opt_clim_norm,42/3_ST_Fits,c,16.306,0.04835928696808345,97,54,3.1085295322088157e-30,2.5781924102470016e-21,-2.2223240056182676,0.08866328832782229,-0.034616481766183566,-513.3568452978199,-97.18883062494471,0.10697568332792848,-0.039269240697224934,0.32280297625705645,2.4882592133605392,-0.034714031219482425,2.3750000001516582,1.0000000001662102,1.0717592594487717,2.5317968914002096,52.2,-67.68937592833555,0.10704822606900734,-0.01991407584711539,3.938014797848685,0.1955611370542779,0.022148724721402502,3.458333333483097,0.08333333350105931,0.527777777964698,0.527777777964698,50.2
removeMEI_cons,42/6_Remove_IV,c,18.602,0.10960731858928059,55,32,5.107703149129878e-15,1.1745238909282572e-08,-0.21790133121452263,0.10367119282834286,0.0030387175423711326,-50.335207510554724,-117.5130539770779,0.11996840734183313,-0.08184125380697019,3.3597673967388135,2.484572875693051,-0.14455057758853268,2.916666666817946,0.5833333334999224,3.1695601853789035,3.8806470619203544,38.0,-74.79687214266197,0.0983361531074147,-0.06248608895686064,4.174301536986722,2.259914585226889,-0.08768782164764774,4.0000000001493845,-0.3333333331652284,2.3743961354563767,2.3743961354563767,36.0
Bayes_seq_CP,42/2_LT_Fits,c,2.688,0.03410662871287129,157,85,3.3510839660750065e-12,5.019694616739803e-11,-1.4916836344383395,0.08133152987109665,-0.05454805129701539,-286.4032578121612,-120.84442884588321,0.08566016426116271,-0.07223703372446698,0.4260113620844859,2.5787727624257083e-12,-0.07386982829093935,3.250000000150976,3.833333333497194,2.427083333523607,2.719368544102502,24.0,-132.82079050878434,0.07810890970439435,-0.05288186887435743,0.09222210393251257,6.458031349224633e-08,-0.01700707235005443,4.333333333482415,2.916666666832043,1.7934782610569904,1.7934782610569904,23.0
lag10y,42/1_Run_Means,c,2.867,0.04056641695126411,152,96,1.496046366626668e-10,1.319859671053661e-06,-0.4017348985149632,0.09565228960410074,-0.06748930301168381,-92.8007615569565,-312.6154971355885,0.14034583238978132,-0.133608920706643,1.1643984052416778e-06,0.0009679063116401558,-0.16038086414337158,5.166666666815672,4.7500000001627996,4.6076388890805715,4.717573283686722,24.0,-288.5347505391652,0.12223828366299003,-0.11425375585653347,1.0113090626424866e-06,0.18743706758667283,-0.10351810820248666,6.250000000147111,3.8333333334976487,3.9057971016378934,3.9057971016378934,23.0
hinge75meet,42/2_LT_Fits,c,1.583,0.06712890564126994,69,51,3.177089600216903e-06,3.177089600216903e-06,-1.501047719351303,0.15498694509849015,-0.08117693919078374,-234.16344421880325,-324.496098660431,0.20075178929655127,-0.14985063646311805,5.4121704906472585,0.006921983994245793,-0.28704858615413165,1.9166666668188554,6.41666666682795,6.434027777962456,7.576481184041669,23.0,-174.13287620797615,0.16644951893701462,-0.1304954716130085,4.115343170460611,0.06303851130103826,-0.23018583021324668,3.000000000150294,5.5000000001627996,5.373188405989437,5.373188405989437,23.0
OLS_refit_CO2forc,43/4_Linear,c,1.188,0.024703346559761093,205,155,4.191206910842416e-18,1.1518854441318881e-14,-5.648318365834018,0.1027798385476102,0.04940552651034346,-1304.761542507658,-872.0939177753112,0.14250484078086073,0.11211252166344386,0.0014963536682786845,0.04161586225337847,0.17701160251514128,-4.666666666508718,-2.4999999998303792,-4.034722222033831,4.296787667278072,24.0,-1358.5112107850373,0.17073727441369665,0.1314676865135534,0.03169550079442791,0.0002445255607468177,0.2338743584560262,-3.583333333177279,-3.41666666649553,-4.6413043476400455,4.6413043476400455,23.0
OLS_hinge75,42/2_LT_Fits,c,1.997,0.03810065305562907,103,59,2.0434809218449089e-13,5.956164776920398e-13,-5.4050882964879525,0.12987838598514426,-0.0825052346508465,-843.1937742521205,-942.6967790806405,0.16608781799900438,-0.1366123743662419,1.7091265130178575,1.2018200030078538e-08,-0.23191836184530815,2.583333333484916,5.75000000016189,5.190972222415856,5.65892547239901,24.0,-553.4205804834874,0.13415886600950566,-0.11725720951613236,0.6301801948232648,1.9458035523031872e-05,-0.1750556059044232,3.6666666668163543,4.833333333496739,4.405797101639732,4.405797101639732,23.0
EBMKF_ta,43/2_Kalman,c,0.322,0.036696652502103765,178,138,2.2173294217553686e-17,2.435360974429401e-16,-7.16209463529031,0.13802920933157906,0.034524047189644816,-1654.4438607520615,-1544.2760958611632,0.19470802001005416,0.1720234133210039,1.0280219258036197e-08,6.064492150844404e-08,0.2259134053013611,-7.9166666665055345,-5.583333333161136,-6.104166666477795,6.259899567106868,24.0,-2026.788964173996,0.21961143169032363,0.19137857817111348,3.2761924049324436e-06,2.348572581044162e-10,0.282776161242246,-6.833333333174096,-6.4999999998262865,-6.760869565030797,6.760869565030797,23.0
TheilSen_h7075,42/2_LT_Fits,c,2.129,0.03865938483260359,118,63,1.121981264868776e-33,2.2448183635413236e-29,-12.680288843855918,0.19690360562102138,-0.12378900046872691,-1978.1250596415232,-2108.3725301696395,0.2572824508055698,-0.20895951165181317,0.0851713268814482,5.398679889564263e-10,-0.36204649982659554,4.166666666816582,8.083333333493101,8.975694444596892,9.989244795111937,20.0,-1563.157466016162,0.22442937826070186,-0.18960434680170365,0.005396608025863722,1.5360733390647082e-06,-0.3051837438857106,5.25000000014802,7.16666666682795,8.130434782778998,8.130434782778998,21.0
OLS_refit,42/2_LT_Fits,c,0.794,0.03535735974480051,135,128,1.315765354207545e-48,4.0191697825953366e-47,-46.1906232344698,0.3995830611421013,-0.30671735304242737,-6512.877876060242,-6315.752050097892,0.4948749665320155,-0.46078277671659895,8.509003068335356e-23,5.6295322807213275e-42,-0.6458430076249939,15.0,15.0,15.0,15.0,0.0,-5805.259150346394,0.4664600428385951,-0.4414276118664895,4.915853165738018e-25,1.3932577569715444e-36,-0.588980251684109,15.0,15.0,15.0,15.0,0.0
