method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,100bias,l15,l20,bias50,Edyrs15,Edyrs20,Mdyrs15,Mdyrs20,Fdyrs15,Fdyrs20,EdyrsA,RMSyrsA,ncEdyrs,e100log-l,e100RMS,e100bias,el15,el20,ebias50,eEdyrs15,eEdyrs20,eMdyrs15,eMdyrs20,eFdyrs15,eFdyrs20,eEdyrsA,eRMSyrsA,nceEdyrs
hinge75meet,42/2_LT_Fits,r,0.024780802764821266,0.02415244236719904,124,87,0.0,3.031415402911585e-55,-71.54928322692983,0.05386509121249843,0.00300794308918088,-11090.138900174123,-3.204632481418967,0.05812267459931119,-0.005500167977946029,0.4956571699831621,11.138076185055308,0.003325404311049063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.729189950891573,0.05427426895885895,-0.013025079522678826,8.567260003643415,0.6351044006016897,-0.03717148321386376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLS_hinge75,42/2_LT_Fits,c,1.9447157100720536,0.03511973936163187,93,32,1.0708471753218627e-11,1.0060305668963058e-06,0.49082252174696606,0.05927293383317659,0.0011669276509318005,76.07749087077974,-8.395451842829871,0.06085572465051519,0.0070781947672655925,0.5019407486047549,11.332920873360226,0.03636001500999791,2.8333333334737745,1.7189449863508344e-10,2.8333333334737745,1.7189449863508344e-10,2.8333333334737745,1.7189449863508344e-10,-0.38690476173685184,3.975183433892857,15.0,124.19324178763185,0.048456319632377835,-0.0004467167774672054,14.781619102309932,0.7566534299374528,-0.004136872514914913,0.91666666681067,5.166666666829315,0.91666666681067,5.166666666829315,0.91666666681067,5.166666666829315,0.5897435899023373,0.5897435899023373,14.0
OLS_hinge75,42/2_LT_Fits,r,0.1534202681440155,0.020241834850544,110,63,3.033479994556697e-19,4.678273902904086e-16,-1.7662126176891475,0.05137367549970829,-0.007576789569658071,-273.76295574181785,-364.9663489174445,0.057591193789217156,-0.012346651105614595,2.0762589884931688e-05,18.4219558104299,0.009721460917165331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158.7905060015592,0.05215604523149299,-0.019871562650347396,0.42478038463693446,0.00022738181277293362,-0.030775426607747493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
etrend30y_3CS,42/3_ST_Fits,c,3.3091263720863253,0.04394586187279989,101,35,1.8597133440758196e-11,1.569675839389109e-08,0.27854249963334243,0.07938694869147953,-0.017240469094356344,58.77246742263526,-131.8142478326005,0.10801677136892252,-0.017984424205772495,2.307346144536816,0.44629484682730375,0.0044391205490276475,1.0833333334751387,4.166666666834772,1.0833333334751387,4.166666666834772,1.0833333334751387,4.166666666834772,-0.2023809522147693,3.5283714035907376,16.0,-92.90726037522614,0.13301872320912547,-0.025509335750505294,7.171182773906063,0.03895335105632671,-0.036057766975885176,-0.8333333331879658,9.333333333492192,-0.8333333331879658,9.333333333492192,-0.8333333331879658,9.333333333492192,1.224358974516655,1.224358974516655,15.0
opt_clim_norm,42/3_ST_Fits,c,12.889753764205611,0.0509627503307446,67,25,0.0,5.484068289113877e-48,-1657.1393723143524,0.07553800251462289,-0.005313327434017944,-381142.055632301,-380681.9469619539,0.08503370184301232,-0.008525240637761434,0.2079762980250421,0.0008218935910288218,-0.021480295245679338,0.2500000001425633,1.5833333335035604,0.2500000001425633,1.5833333335035604,0.2500000001425633,1.5833333335035604,0.7488095239777045,2.2372588990213327,25.0,-853269.188600905,0.12386339399134932,-0.016050152182494233,2.5311310073206363,0.0013268917693766754,-0.061977182770592165,-1.6666666665205412,6.750000000160981,-1.6666666665205412,6.750000000160981,-1.6666666665205412,6.750000000160981,1.1750000001578964,1.1750000001578964,23.0
opt_clim_norm,42/3_ST_Fits,r,6.408490679430664,0.028127379000733747,91,41,5.596632964416825e-70,7.292418561756229e-29,-1.4148611913220481,0.05344269825491529,-0.00027945672154730224,-325.41807400407106,-427.5561743311323,0.07073092195637919,0.0051340338889133055,0.05414603205107192,0.00290524721093897,-0.005016297050144292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-583.6271488476771,0.10930114742040518,-0.002390877655819493,6.74707392045508,0.0028780698640189072,-0.04551318457505711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lowess1dg20wnc,42/3_ST_Fits,c,3.6865026088323956,0.12240222741661225,0,0,0.99985493463188,0.99985493463188,1.2125874872566167,0.06047361186852662,-0.0052466722394642964,278.89512206902185,67.04725321044525,0.08024965936972246,0.0028938410019749977,2.742074368371508,1.4127078310362868,-0.0003479963014176024,0.7500000001421085,3.083333333502196,0.7500000001421085,3.083333333502196,0.7500000001421085,3.083333333502196,0.2787698414357627,4.420279357536515,18.0,61.182170875784315,0.11461923719022883,-0.004631070542757801,2.6699067580346925,0.7321032550121847,-0.040844883826330426,-1.166666666520996,8.250000000159616,-1.166666666520996,8.250000000159616,-1.166666666520996,8.250000000159616,1.6463675215247804,1.6463675215247804,17.0
lowess1dg20wnc,42/3_ST_Fits,r,0.043105320321239975,0.18683548792638,0,0,0.9997132467381921,0.9997132467381921,0.7943390309214314,0.035689879606611616,0.006052312334759219,182.69797711192922,86.36441884578966,0.04627557779104926,-0.003680118052148161,2.5316910288888392,3.5279151369969246,0.006942953475780339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.23741351470295,0.04623606165050118,-0.01120502959688096,2.6377474812281334,2.6163276113866183,-0.03355393404913248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
etrend30y,42/3_ST_Fits,c,3.1266134581417195,0.04394586187279989,69,19,1.8597133440758196e-11,1.569675839389109e-08,0.752817969276045,0.07215518269342998,-0.006550201142301403,158.8445915172455,-34.73468429988329,0.09580333393641999,0.006788037217036432,2.307346144536816,0.44629484682730375,0.0044391205490276475,1.0833333334751387,4.166666666834772,1.0833333334751387,4.166666666834772,1.0833333334751387,4.166666666834772,-0.3511904760241415,3.489852068505455,16.0,-22.434884090394206,0.12608426503386558,-0.0007368743276963667,7.171182773906063,0.03895335105632671,-0.036057766975885176,-0.8333333331879658,9.333333333492192,-0.8333333331879658,9.333333333492192,-0.8333333331879658,9.333333333492192,1.064102564260408,1.064102564260408,15.0
lowess1dt30wnc,42/3_ST_Fits,c,5.005591062704598,0.16486267025163562,0,0,0.9994999096506866,0.9994999096506866,0.9572647706284159,0.07204663418468506,-0.0015418238122511068,220.17089724453564,40.80423549460399,0.09844115630361296,0.00652410271760683,2.0389515608045325,1.1651476022490586,-0.007388702349887183,0.16666666680953313,1.5000000001705303,0.16666666680953313,1.5000000001705303,0.16666666680953313,1.5000000001705303,0.6488095239760047,5.0876494167092385,18.0,35.26153268210776,0.14109933522215115,-0.001000808827125968,1.8923178750118772,0.5824411093071414,-0.0478855898748,-1.7499999998535714,6.66666666682795,-1.7499999998535714,6.66666666682795,-1.7499999998535714,6.66666666682795,1.294871795028257,1.294871795028257,17.0
lowess1dt30wnc,42/3_ST_Fits,r,0.08113179319423415,0.2167956557369598,0,0,0.99993119599903,0.99993119599903,0.6536692882517002,0.0257853369928639,0.0015328176688521166,150.34393629789105,68.49387696753494,0.03579088975589065,-0.002600391794187365,2.0682531103802373,2.4536767150732777,0.005151901287226096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.29751298359234,0.05187451358492903,-0.010125303338920163,2.058809424468612,1.9677627394832493,-0.035344986237686726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
etrend15y,42/3_ST_Fits,c,5.910128503967437,0.05548068693801535,27,13,0.00045292619118945097,0.010537868404604822,1.185879162019689,0.07997618639680852,-0.0020665880501448356,268.0086906164497,63.925898859845375,0.1091333705738618,0.006086588084474324,12.830809176187964,2.5070683826954365,-0.01150018692016625,0.2500000001425633,0.41666666683795484,0.2500000001425633,0.41666666683795484,0.2500000001425633,0.41666666683795484,-0.7023809522133239,4.311759483192918,17.0,23.16442327453043,0.1502836077833162,-0.0014383234602584746,0.2683062789558633,0.05307060479695583,-0.051997074445079075,10.666666666801575,5.583333333495375,23.00000000012369,5.583333333495375,-1.6666666665205412,5.583333333495375,1.6698717950278548,1.6698717950278548,18.2
etrend15y,42/3_ST_Fits,r,1.032667589223288,0.04778997663723084,0,0,0.999833447123707,0.999833447123707,2.0690378123728803,0.02856189247184219,0.0010601954595611809,457.25735653440654,162.6010521427699,0.0394217682444021,-0.0025018751590721667,12.115033154170359,4.471272802744831,0.0069470181220918255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.78370062566717,0.05489388660623327,-0.01413926266182342,5.225585901441869,2.59980235340268,-0.04813009398494815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lowess1dt20wARMA,42/3_ST_Fits,c,6.743975553992335,0.16701931022843522,0,0,0.9981446742569117,0.9981446742569117,0.887581807834653,0.08565181334355829,-0.0020530818962650626,190.8300886844504,42.948844831469,0.11246468891295931,0.005103831712564396,2.118166609786354,1.4018882791180867,-0.01338628761716391,0.16666666680953313,-0.2499999998281055,0.16666666680953313,-0.2499999998281055,0.16666666680953313,-0.2499999998281055,0.1646825398500455,4.98435603810088,20.0,36.293192525595686,0.15007353673082782,-0.002421079832168402,1.9317996480179123,0.5944174706585034,-0.05388317514207673,-1.7499999998535714,4.916666666829315,-1.7499999998535714,4.916666666829315,-1.7499999998535714,4.916666666829315,0.7606837608413035,0.7606837608413035,19.0
lowess1dt20wARMA,42/3_ST_Fits,r,0.17725264057804763,0.18675328292696525,0,0,0.999917631146939,0.999917631146939,0.7944088359356847,0.00807201201457333,0.0001463886218553979,182.71403226520746,77.76871988745468,0.009778176493396133,-0.00029457966671449156,2.30545108336423,2.5199191251830464,1.4703896363243985e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.31084422648647,0.06716635240635248,-0.00781949121144729,2.2424574312471517,1.5107630877760179,-0.04048218362854958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lowess1dt20wAR,42/3_ST_Fits,c,7.00505614931879,0.14318730249055334,0,0,0.9979247949922007,0.9979247949922007,0.9829757009456539,0.08377166093215296,-0.0013827271965383416,226.0844112175004,50.42551612302532,0.11246468891295931,0.005103831712564396,2.330612021290479,1.6040030589790808,-0.01338628761716391,0.16666666680953313,-0.2499999998281055,0.16666666680953313,-0.2499999998281055,0.16666666680953313,-0.2499999998281055,0.1646825398500455,4.9764630092875315,20.0,41.82832224157586,0.15007353673082782,-0.002421079832168402,2.0954971500014405,0.5190278051603854,-0.05388317514207673,-1.7499999998535714,4.916666666829315,-1.7499999998535714,4.916666666829315,-1.7499999998535714,4.916666666829315,0.7606837608413035,0.7606837608413035,19.0
lowess1dt20wAR,42/3_ST_Fits,r,0.17725264057804763,0.1622510960386721,0,0,0.9999051936128275,0.9999051936128275,0.9346884877118514,0.00807201201457333,0.0001463886218553979,214.97835217372582,90.23369126174366,0.009778176493396133,-0.00029457966671449156,2.653537884485154,2.8988725945874485,1.4703896363243985e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.35352196627687,0.06716635240635248,-0.00781949121144729,2.552145400654952,1.4848052903837061,-0.04048218362854958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lowess1dt20wnc,42/3_ST_Fits,c,7.00505614931879,0.21408074581421904,0,0,0.9986344788637066,0.9986344788637066,0.7095022105027295,0.08377166093215296,-0.0013827271965383416,163.1855084156278,18.04643859237792,0.11246468891295931,0.005103831712564396,1.5446577573319105,0.9695002473297475,-0.01338628761716391,0.16666666680953313,-0.2499999998281055,0.16666666680953313,-0.2499999998281055,0.16666666680953313,-0.2499999998281055,0.1646825398500455,4.98435603810088,20.0,14.680156912988078,0.15007353673082782,-0.002421079832168402,1.4521220342180348,0.6605599899658986,-0.05388317514207673,-1.7499999998535714,4.916666666829315,-1.7499999998535714,4.916666666829315,-1.7499999998535714,4.916666666829315,0.7606837608413035,0.7606837608413035,19.0
