,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,,
2085,0.018233063,0.037633197,0.012861035,0.002638517,0.028249458,0.022622499,0.023525786,0.016564336,0.007207851,0.038111583,0.014842113,0.030432567,0.012038159,0.023221948,0.02226022,0.022837055,0.022520761,0.028767263,0.028478782,0.043904962,,0.022847558
2086,-0.006452499,0.009033784,0.036324095,-0.005827364,0.014952306,0.008257253,0.000543216,0.0128688,0.005395127,0.003556186,-0.001107139,0.029905896,0.019060915,0.026337959,0.013690688,-0.004579824,0.016452837,-0.000323723,0.00952377,0.000697883,,0.009415508
2087,-0.000254569,-0.003200242,0.012231213,0.004061068,-0.002708194,-9.09E-06,0.014543441,0.003950185,0.004991227,0.001950423,-0.005438921,-0.00770595,0.002210958,-0.000208689,0.017505568,-0.004469744,0.008643218,-0.005740161,0.010300858,0.016178918,,0.003341576
2088,0.011904763,-0.002861512,-0.001238409,0.012869043,-0.001237644,-0.00398511,0.004181542,-0.000189471,-0.019112101,-0.001784167,0.006198683,-0.002458202,0.000930676,0.017846693,0.007175233,0.01309138,0.003045853,0.001076425,-0.014301361,-0.009675709,,0.00107383
2089,-0.009821207,0.017253894,-0.006108452,-0.005908424,-0.008144198,0.010080945,0.000629524,-0.004360504,0.004224406,0.002103491,0.017433008,-0.012108831,-0.000777461,0.016436834,-0.013192571,-0.004202689,-0.005835825,0.001392824,-0.018564427,-0.002694411,,-0.001108204
2090,0.007003594,0.02279731,0.020984278,0.015263389,0.003512353,0.02532814,0.01275933,0.012653542,0.020017879,0.024500818,0.011217419,0.010502121,0.021488594,0.022427457,0.016043364,0.009967087,0.014865095,0.015550272,0.012639763,0.029070637,,0.016429622
2091,0.037549514,0.018417619,0.00993876,0.032173811,0.015521491,0.006165284,0.030310174,0.016634526,0.007171848,0.018678023,0.023833144,0.023456179,0.009396982,0.01705399,0.022465553,0.028268252,0.00828153,0.026499386,0.010924977,0.035129569,,0.019893531
2092,0.021995903,0.022201346,0.022625637,0.019211758,0.019526043,0.017521225,0.01457777,0.0106582,0.025281529,0.029358005,0.039899757,0.021807693,0.014871048,0.028374973,0.013935916,0.019422031,0.024221987,0.038788289,0.028093193,0.018708674,,0.022554049
2093,0.008672739,0.005263351,0.007964505,0.024903712,0.020366969,-0.00472414,0.009626751,-0.013426619,0.003715373,0.031405004,0.017003226,0.008085097,-0.001371926,-0.001215357,0.019705121,0.014101703,0.005960864,0.023224585,-0.008002717,0.020664036,,0.009596114
2094,-0.006550005,0.008703033,0.012435726,-0.005309027,0.009815414,0.003033818,-0.015877427,-0.001876701,-0.01995832,-0.004524956,0.012119836,0.00323359,-0.018864845,0.002865414,-0.010889329,0.006159119,-0.015993266,-0.008811106,-0.000423546,-0.000949388,,-0.002583098
2095,-0.020589876,-0.02335241,-0.033375641,-0.025058892,-0.035623382,-0.020012067,-0.028159066,-0.020388318,-0.034288986,-0.043146292,-0.044558416,-0.021670865,-0.028694537,-0.020890248,-0.03887902,-0.021204814,-0.02347498,-0.03066151,-0.019085673,-0.027497784,,-0.028030639
2096,-0.052720442,-0.043043937,-0.056385687,-0.050460429,-0.049338189,-0.049556114,-0.056872779,-0.042787075,-0.044165459,-0.05241308,-0.048110501,-0.042722622,-0.039150302,-0.046033234,-0.045007677,-0.044837649,-0.057542787,-0.053942897,-0.045783255,-0.048750812,,-0.048481246
2097,-0.0629495,-0.055109618,-0.056904345,-0.063746389,-0.050749346,-0.053138971,-0.05590364,-0.047857125,-0.061675237,-0.065050246,-0.032752128,-0.034308751,-0.055552817,-0.05866445,-0.055180492,-0.06121535,-0.0514996,-0.057587006,-0.065925893,-0.05716741,,-0.055146916
2098,-0.062074808,-0.052497679,-0.045182933,-0.060325815,-0.059715482,-0.058488666,-0.05578304,-0.055724195,-0.058597191,-0.064213611,-0.083492569,-0.064974169,-0.068094729,-0.077291704,-0.064430264,-0.074096466,-0.079741121,-0.06105132,-0.059553346,-0.067835573,,-0.063658234
2099,-0.077440203,-0.066355913,-0.064587964,-0.078198858,-0.083443694,-0.05722919,-0.057961832,-0.072909472,-0.060719638,-0.070427314,-0.078296223,-0.068405922,-0.061101791,-0.05573355,-0.069844122,-0.061880644,-0.070082041,-0.060881835,-0.056206666,-0.075182613,,-0.067344474
